id,transcript_file,speaker_code,transcript_clean,is_grammatical,labels,age
9101862,24766,[CAR],oh quicketyquick.,,,31.0
9101873,24766,[CHI],quick.,,,31.0
9101884,24766,[CHI],where's Daddy?,1.0,,31.0
9101895,24766,[CAR],just let's just take your wellies off.,,,31.0
9101906,24766,[CAR],Thomas wellies off.,,,31.0
9101915,24766,[CAR],wellies off.,,,31.0
9101920,24766,[CAR],it's cold outside so we hadta put wellies and hats and gloves on didn't we?,,,31.0
9101930,24766,[CHI],watch.,,,31.0
9101939,24766,[CHI],watch.,,,31.0
9101948,24766,[CAR],you just keep watching.,,,31.0
9101956,24766,[CHI],watch a.,,,31.0
9101964,24766,[CHI],watch.,,,31.0
9101972,24766,[CAR],you just watch a few minutes.,,,31.0
9101983,24766,[CAR],I'm sure you'll see something.,,,31.0
9101995,24766,[CAR],oh it's dark now.,,,31.0
9102000,24766,[CAR],it's dark in the house.,,,31.0
9102011,24766,[CHI],h not see.,-1.0,"subject, auxiliary, object",31.0
9102022,24766,[CAR],no.,,,31.0
9102038,24766,[CAR],they haven't let one on off.,,,31.0
9102047,24766,[CAR],let's just watch.,,,31.0
9102058,24766,[CAR],oh.,,,31.0
9102065,24766,[CHI],Daddy a firework.,1.0,,31.0
9102072,24766,[CAR],I see it.,,,31.0
9102084,24766,[CHI],um um.,0.0,,31.0
9102094,24766,[CAR],right you you keep watching through there.,,,31.0
9102107,24766,[CAR],through that gap in the houses.,,,31.0
9102117,24766,[CAR],Daddy can see.,,,31.0
9102126,24766,[CAR],but you keep watching.,,,31.0
9102136,24766,[CAR],don't turn round to tell Daddy because otherwise you'll miss it.,,,31.0
9102147,24766,[CAR],and what else did we hear Thomas?,,,31.0
9102156,24766,[CAR],when we were walking out.,,,31.0
9102174,24766,[CAR],beeba beeba.,,,31.0
9102182,24766,[CAR],Fireman_Sam will be really really busy tonight Thomas.,,,31.0
9102193,24766,[CHI],Fireman_Sam.,1.0,,31.0
9102198,24766,[CAR],because you know all these fires bonfires people are having sometimes they get a bit out of hand.,,,31.0
9102218,24766,[CAR],and Fireman_Sam hasta come.,,,31.0
9102229,24766,[CHI],oh.,,,31.0
9102235,24766,[CHI],oh.,,,31.0
9102243,24766,[CHI],big car going backwards like a fish.,-1.0,"determiner, auxiliary",31.0
9102253,24766,[CAR],there's a big car going backwards like a fish.,,,31.0
9102275,24766,[CHI],dark round here.,-1.0,"subject, verb, other",31.0
9102290,24766,[CAR],it is dark round here with the lights off but it's the only way we can see the fireworks when we're inside.,,,31.0
9102308,24766,[CAR],a lot of people aren't there?,,,31.0
9102332,24766,[CAR],I bet those children in that house are going to a bonfire don't you?,,,31.0
9102351,24766,[CHI],yes yes.,1.0,,31.0
9102368,24766,[CAR],there might not be a lot now because it has started to.,,,31.0
9102384,24766,[CHI],there's a.,-1.0,object,31.0
9102394,24766,[CHI],post police car and fire engine.,-1.0,determiner,31.0
9102412,24766,[CHI],there's the cars.,0.0,,31.0
9102429,24766,[CHI],police car and fire engine.,-1.0,determiner,31.0
9102450,24766,[CHI],there's a firework.,1.0,,31.0
9102483,24766,[CHI],watch the firework.,1.0,,31.0
9102508,24766,[CAR],look.,,,31.0
9102518,24766,[CAR],there's some more flashes up there behind Sue's house.,,,31.0
9102539,24766,[CAR],and when we spoke to Aunty_Linda a few minutes ago she said that all her pussy cats were inside and that Alice the dog was very upset.,,,31.0
9102563,24766,[CAR],so Alice was inside as well.,,,31.0
9102577,24766,[CAR],what about Purdie?,,,31.0
9102587,24766,[CAR],do you think she's frightened?,,,31.0
9102604,24766,[CHI],oh no no no.,1.0,,31.0
9102619,24766,[CAR],no.,,,31.0
9102638,24766,[CHI],no.,,,31.0
9102658,24766,[CAR],do you think she Purdie's brave?,,,31.0
9102673,24766,[CHI],no Purdie brave.,-1.0,verb,31.0
9102696,24766,[CAR],I think in a few minutes Mummy's going to go upstairs and give Purdie a cuddle.,,,31.0
9102712,24766,[CHI],oh.,,,31.0
9102732,24766,[CHI],a Purdie coming too.,-1.0,"determiner, present_progressive",31.0
9102753,24766,[CAR],no.,,,31.0
9102777,24766,[CAR],Purdie wouldn't wanna come and watch the fireworks.,,,31.0
9102789,24766,[CAR],Purdie gets a bit frightened of the bang.,,,31.0
9102832,24766,[CHI],uhoh.,,,31.0
9102845,24766,[CAR],oh_gosh!,,,31.0
9102860,24766,[CAR],did you see that?,,,31.0
9102873,24766,[CHI],big green one.,-1.0,determiner,31.0
9102889,24766,[CAR],a big green one.,,,31.0
9102901,24766,[CAR],yes.,,,31.0
9102917,24766,[CAR],that frightened Mummy.,,,31.0
9102961,24766,[CHI],shh shh.,0.0,,31.0
9102974,24766,[CAR],did it frighten Thomas?,,,31.0
9102990,24766,[CHI],no.,,,31.0
9103004,24766,[CAR],no.,,,31.0
9103016,24766,[CHI],yes.,,,31.0
9103030,24766,[CHI],hurt me.,-1.0,subject,31.0
9103045,24766,[CAR],it didn't hurt you.,,,31.0
9103060,24766,[CHI],yes.,,,31.0
9103073,24766,[CAR],no.,,,31.0
9103088,24766,[CAR],it startled you.,,,31.0
9103103,24766,[CAR],the bang frightened you a bit.,,,31.0
9103117,24766,[CHI],yes.,,,31.0
9103135,24766,[CAR],it didn't hurt you though did it?,,,31.0
9103152,24766,[CHI],um.,,,31.0
9103169,24766,[CAR],and do you think.,,,31.0
9103182,24766,[CHI],frighten for me.,-1.0,"subject, verb, other",31.0
9103206,24766,[CAR],frighten for me.,,,31.0
9103220,24766,[CHI],frighten for me.,-1.0,"subject, verb, other",31.0
9103234,24766,[CHI],see firework.,-1.0,"subject, determiner",31.0
9103248,24766,[CAR],I was frightened for you was I?,,,31.0
9103261,24766,[CHI],yes.,,,31.0
9103271,24766,[CAR],because I jumped.,,,31.0
9103283,24766,[CHI],I jump.,-1.0,tense_aspect,31.0
9103308,24766,[CHI],um.,,,31.0
9103319,24766,[CHI],firework.,,,31.0
9103332,24766,[CHI],big green one been.,-1.0,"determiner, tense_aspect",31.0
9103353,24766,[CHI],not a lot like blue.,-1.0,"subject, verb",31.0
9103370,24766,[CAR],not a lot like blue.,,,31.0
9103390,24766,[CHI],no.,,,31.0
9103401,24766,[CHI],another one near Sue's house.,0.0,,31.0
9103413,24766,[CHI],not see it.,-1.0,"subject, auxiliary",31.0
9103433,24766,[CAR],well there was a little flash behind Sue's house wasn't there?,,,31.0
9103445,24766,[CHI],flash.,,,31.0
9103461,24766,[CAR],we didn't see.,,,31.0
9103488,24766,[CAR],the firework but.,,,31.0
9103521,24766,[CHI],a big green one.,0.0,,31.0
9103536,24766,[CAR],yes.,,,31.0
9103545,24766,[CAR],it was a big green one and a big pink one that we saw.,,,31.0
9103570,24766,[CAR],it wasn't blue was it?,,,31.0
9103585,24766,[CAR],another flash.,,,31.0
9103594,24766,[CAR],no bangs.,,,31.0
9103626,24766,[CHI],I saw one.,1.0,,31.0
9103641,24766,[CHI],another one.,0.0,,31.0
9103654,24766,[CHI],saw a big one.,-1.0,subject,31.0
9103680,24766,[CHI],one two three.,0.0,,31.0
9103695,24766,[CHI],one two three.,0.0,,31.0
9103714,24766,[CAR],oh what was that?,,,31.0
9103743,24766,[CHI],blue one.,-1.0,determiner,31.0
9103757,24766,[CHI],yellow.,,,31.0
9103768,24766,[CAR],a blue one.,,,31.0
9103781,24766,[CHI],um.,,,31.0
9103795,24766,[CAR],we didn't see it.,,,31.0
9103818,24766,[CAR],we just heard a bang didn't we?,,,31.0
9103843,24766,[CAR],I like the pretty ones Thomas.,,,31.0
9103857,24766,[CHI],red one.,-1.0,determiner,31.0
9103867,24766,[CHI],you.,,,31.0
9103880,24766,[CHI],um it's frightened.,1.0,,31.0
9103893,24766,[CAR],I'm not frightened of those.,,,31.0
9103909,24766,[CHI],um.,,,31.0
9103920,24766,[CAR],but it's nicer when you can see rather than when we just hear the bang isn't it?,,,31.0
9103942,24766,[CHI],uh.,,,31.0
9103966,24766,[CAR],a heard a blue.,,,31.0
9103982,24766,[CHI],heard a blue one.,-1.0,subject,31.0
9104000,24766,[CAR],you heard a blue one.,,,31.0
9104015,24766,[CHI],m saw a red one.,-1.0,subject,31.0
9104032,24766,[CHI],not mean to.,-1.0,"subject, auxiliary",31.0
9104043,24766,[CHI],s heard the blue.,-1.0,"subject, object",31.0
9104070,24766,[CAR],saw a red one.,,,31.0
9104086,24766,[CAR],not mean to.,,,31.0
9104096,24766,[CAR],heard the blue.,,,31.0
9104109,24766,[CHI],yes.,,,31.0
9104118,24766,[CHI],pink too.,-1.0,determiner,31.0
9104131,24766,[CAR],you heard the pink one too.,,,31.0
9104145,24766,[CHI],oh.,,,31.0
9104171,24766,[CHI],um a brown.,-1.0,"subject, verb",31.0
9104184,24766,[CAR],and a brown one.,,,31.0
9104201,24766,[CHI],um.,,,31.0
9104220,24766,[CAR],I don't think there were brown fireworks.,,,31.0
9104239,24766,[CAR],I think you're seeing things.,,,31.0
9104255,24766,[CHI],I see colors.,0.0,,31.0
9104276,24766,[CAR],you're seeing colors.,,,31.0
9104297,24766,[CHI],yes.,,,31.0
9104314,24766,[CHI],brown.,,,31.0
9104346,24766,[CHI],I see green one.,-1.0,determiner,31.0
9104371,24766,[CAR],yes.,,,31.0
9104388,24766,[CAR],we've seen green ones and pink ones and red ones.,,,31.0
9104412,24766,[CHI],oh.,,,31.0
9104425,24766,[CAR],and apart from bangs what else have you heard?,,,31.0
9104439,24766,[CHI],crackles.,,,31.0
9104444,24766,[CAR],yes.,,,31.0
9104456,24766,[CAR],crackles.,,,31.0
9104468,24766,[CAR],oh.,,,31.0
9104500,24766,[CAR],oh do you think people'll be having baked potatoes and hot soup?,,,31.0
9104517,24766,[CHI],not hot soup potatoes.,-1.0,"subject, verb",31.0
9104533,24766,[CHI],no.,,,31.0
9104556,24766,[CAR],well we're going to have some Parkin and a gingerbread man aren't we?,,,31.0
9104572,24766,[CHI],baby one.,-1.0,determiner,31.0
9104592,24766,[CHI],the red one.,0.0,,31.0
9104618,24766,[CHI],see it.,0.0,,31.0
9104634,24766,[CHI],baby one.,-1.0,determiner,31.0
9104645,24766,[CHI],not.,,,31.0
9104657,24766,[CHI],um big baby one.,-1.0,determiner,31.0
9104672,24766,[CHI],big baby.,-1.0,determiner,31.0
9104687,24766,[CHI],big bang.,-1.0,determiner,31.0
9104704,24766,[CAR],they seem to be coming from over there Thomas.,,,31.0
9104738,24766,[CAR],if you keep looking over in that direction.,,,31.0
9104752,24766,[CAR],where Mummy's pointing.,,,31.0
9104774,24766,[CAR],behind Fred's car.,,,31.0
9104789,24766,[CAR],that's the place to look.,,,31.0
9104803,24766,[CHI],ah show me.,1.0,,31.0
9104818,24766,[CAR],just this way.,,,31.0
9104835,24766,[CHI],this way.,1.0,,31.0
9104850,24766,[CAR],where Mummy's pointing her finger.,,,31.0
9104861,24766,[CAR],oh perhaps you can't see.,,,31.0
9104878,24766,[CAR],it's dark.,,,31.0
9104892,24766,[CAR],that way.,,,31.0
9104908,24766,[CHI],you watch.,-1.0,tense_aspect,31.0
9104923,24766,[CHI],you watch.,-1.0,tense_aspect,31.0
9104939,24766,[CAR],yes.,,,31.0
9104970,24766,[CAR],you keep watching.,,,31.0
9104989,24766,[CAR],mind now.,,,31.0
9105011,24766,[CAR],be careful.,,,31.0
9105026,24766,[CAR],be careful.,,,31.0
9105044,24766,[CHI],oh oh.,1.0,,31.0
9105066,24766,[CAR],but in a minute we must go Thomas.,,,31.0
9105073,24766,[CAR],and have our tea.,,,31.0
9105088,24766,[CAR],and then if you wanna go out again after tea you can have another quick walk.,,,31.0
9105102,24766,[CAR],and then the best place to be is Mummy's bedroom window.,,,31.0
9105120,24766,[CAR],Mummy and Daddy's bedroom window.,,,31.0
9105135,24766,[CAR],because you'll see a lot then.,,,31.0
9105169,24766,[CHI],um um.,1.0,,31.0
9105243,24766,[CHI],another one.,0.0,,31.0
9105270,24766,[CHI],another red one.,0.0,,31.0
9105287,24766,[CAR],another red one.,,,31.0
9105321,24766,[CAR],that was one from.,,,31.0
9105339,24766,[CHI],red one.,-1.0,determiner,31.0
9105370,24766,[CAR],oh a red one.,,,31.0
9105401,24766,[CAR],I thought you said Fred one because it was coming from.,,,31.0
9105421,24766,[CHI],no.,,,31.0
9105444,24766,[CHI],a a red one.,0.0,,31.0
9105477,24766,[CHI],big red one.,-1.0,determiner,31.0
9105497,24766,[CAR],big red one.,,,31.0
9105515,24766,[CHI],big red.,-1.0,"determiner, subject",31.0
9105529,24766,[CHI],red white blue.,-1.0,"determiner, subject",31.0
9105555,24766,[CHI],red and blue.,-1.0,"determiner, subject",31.0
9105574,24766,[CAR],red and blue.,,,31.0
9105593,24766,[CAR],red white and blue.,,,31.0
9105615,24766,[CHI],yes.,,,31.0
9105633,24766,[CHI],not blue red.,-1.0,"subject, verb",31.0
9105660,24766,[CAR],not blue red.,,,31.0
9105679,24766,[CHI],it's actually red.,1.0,,31.0
9105695,24766,[CAR],it's actually red.,,,31.0
9105720,24766,[CHI],yes.,,,31.0
9105733,24766,[CHI],big tummy.,-1.0,determiner,31.0
9105760,24766,[CHI],big red tummys.,-1.0,verb,31.0
9105783,24766,[CAR],big red tummys.,,,31.0
9105800,24766,[CAR],did you say it's actually red?,,,31.0
9105811,24766,[CHI],oh.,,,31.0
9105832,24766,[CHI],lights.,,,31.0
9105852,24766,[CHI],lights up here.,-1.0,"determiner, verb",31.0
9105875,24766,[CHI],lights.,,,31.0
9105895,24766,[CHI],big red light.,-1.0,determiner,31.0
9105913,24766,[CAR],big red light.,,,31.0
9105933,24766,[CAR],yes.,,,31.0
9105956,24766,[CAR],well they're reversing out of their drive aren't they?,,,31.0
9105990,24766,[CAR],they've put their car lights on.,,,31.0
9106010,24766,[CHI],oh look.,1.0,,31.0
9106033,24766,[CHI],look.,,,31.0
9106048,24766,[CAR],I'm looking.,,,31.0
9106063,24766,[CAR],they're going backwards aren't they?,,,31.0
9106080,24766,[CHI],p people are.,-1.0,"determiner, object",31.0
9106093,24766,[CHI],p a lot of children on it.,-1.0,verb,31.0
9106104,24766,[CAR],a lot of children on it.,,,31.0
9106123,24766,[CAR],there are two children sitting in the back of the car.,,,31.0
9106145,24766,[CAR],they're going now.,,,31.0
9106164,24766,[CAR],I think they're going to a bonfire somewhere.,,,31.0
9106185,24766,[CAR],because we saw them last year at Halloween.,,,31.0
9106212,24766,[CAR],do you remember?,,,31.0
9106228,24766,[CAR],carrying pumpkins with the lanterns inside.,,,31.0
9106239,24766,[CHI],saw them.,-1.0,subject,31.0
9106258,24766,[CHI],two red one.,-1.0,plural,31.0
9106280,24766,[CHI],to mean to.,-1.0,"subject, object, other",31.0
9106306,24766,[CHI],no no.,1.0,,31.0
9106329,24766,[CHI],not mean to.,-1.0,"subject, auxiliary, object",31.0
9106345,24766,[CHI],um big big loudly.,-1.0,"determiner, other, verb",31.0
9106365,24766,[CAR],did you say not mean to?,,,31.0
9106386,24766,[CHI],um it's too heavy for me.,1.0,,31.0
9106404,24766,[CAR],what's what's too heavy for you?,,,31.0
9106432,24766,[CHI],too heavy.,1.0,,31.0
9106446,24766,[CAR],excuse me.,,,31.0
9106461,24766,[CAR],do you mind not putting fingerprints on my windowpane you cheeky monkey?,,,31.0
9106487,24766,[CAR],oh.,,,31.0
9106514,24766,[CHI],baby.,,,31.0
9106541,24766,[CHI],a baby one.,0.0,,31.0
9106565,24766,[CAR],a baby one.,,,31.0
9106597,24766,[CAR],no banging the glass Thomas.,,,31.0
9106615,24766,[CAR],no.,,,31.0
9106636,24766,[CHI],one no baby one.,-1.0,"determiner, other",31.0
9106653,24766,[CHI],a baby one.,0.0,,31.0
9106671,24766,[CAR],no.,,,31.0
9106691,24766,[CAR],if you bang the glass and it breaks we'll hafta have it boarded up and then you won't be able to see anything at all will you?,,,31.0
9106716,24766,[CHI],one one bang.,-1.0,verb,31.0
9106741,24766,[CAR],one bang.,,,31.0
9106755,24766,[CHI],come back again.,0.0,,31.0
9106772,24766,[CAR],no.,,,31.0
9106787,24766,[CAR],it's a different car.,,,31.0
9106816,24766,[CAR],it's a car driving past but it's not the people that have just gone out.,,,31.0
9106851,24766,[CAR],right.,,,31.0
9106873,24766,[CAR],what's that?,,,31.0
9106898,24766,[CHI],Thomas_The_Tank_Engine.,1.0,,31.0
9106922,24766,[CAR],Thomas_The_Tank_Engine.,,,31.0
9106942,24766,[CAR],is it a train?,,,31.0
9106961,24766,[CHI],um Thomas_The_Tank_Engine too too heavy for me.,-1.0,verb,31.0
9106982,24766,[CAR],Thomas_The_Tank_Engine's too heavy for you.,,,31.0
9107003,24766,[CHI],um no.,1.0,,31.0
9107016,24766,[CHI],the sky too heavy for me.,-1.0,verb,31.0
9107036,24766,[CAR],the sky's too heavy for you.,,,31.0
9107055,24766,[CHI],oh.,,,31.0
9107071,24766,[CAR],yes.,,,31.0
9107085,24766,[CAR],you can't lift the sky up can you?,,,31.0
9107104,24766,[CHI],oh ouch.,,,31.0
9107119,24766,[CHI],get the ladder for me.,1.0,,31.0
9107138,24766,[CAR],get the ladder for you.,,,31.0
9107153,24766,[CHI],yes.,,,31.0
9107170,24766,[CHI],it's.,,,31.0
9107187,24766,[CHI],not reach something.,-1.0,"subject, auxiliary, other",31.0
9107202,24766,[CHI],um no reach them lights.,-1.0,"subject, auxiliary, other",31.0
9107220,24766,[CAR],can you not reach something.,,,31.0
9107238,24766,[CAR],you want a ladder to climb right up to the sky.,,,31.0
9107251,24766,[CHI],yes.,,,31.0
9107268,24766,[CAR],oh dear me.,,,31.0
9107288,24766,[CHI],reach the fireworks.,-1.0,"subject, tense_aspect",31.0
9107303,24766,[CAR],reach the fireworks.,,,31.0
9107322,24766,[CHI],yes.,,,31.0
9107339,24766,[CHI],in that window the light reach.,-1.0,"subject, other",31.0
9107363,24766,[CAR],no.,,,31.0
9107373,24766,[CAR],the thing is Thomas.,,,31.0
9107393,24766,[CAR],you can't touch fireworks.,,,31.0
9107409,24766,[CAR],anyway even if you could get a ladder right up to the sky to catch them you mustn't because they're hot.,,,31.0
9107434,24766,[CAR],they're made of fire.,,,31.0
9107454,24766,[CAR],they're burning.,,,31.0
9107476,24766,[CAR],look.,,,31.0
9107494,24766,[CAR],a pink one over there.,,,31.0
9107516,24766,[CAR],let's just see if there's another one.,,,31.0
9107549,24766,[CAR],oh orange green.,,,31.0
9107569,24766,[CAR],orange green.,,,31.0
9107591,24766,[CAR],you tell me.,,,31.0
9107614,24766,[CHI],pink.,,,31.0
9107636,24766,[CAR],pink.,,,31.0
9107667,24766,[CAR],they were pretty weren't they?,,,31.0
9107696,24766,[CHI],a br brown too.,-1.0,"subject, verb",31.0
9107724,24766,[CAR],brown too.,,,31.0
9107756,24766,[CHI],brown light.,-1.0,determiner,31.0
9107782,24766,[CHI],got the net done.,-1.0,subject,31.0
9107797,24766,[CAR],pardon.,,,31.0
9107814,24766,[CHI],get a net.,0.0,,31.0
9107842,24766,[CAR],get a net.,,,31.0
9107862,24766,[CHI],yes.,,,31.0
9107884,24766,[CAR],oh you wanna catch them now do you?,,,31.0
9107903,24766,[CHI],hm.,,,31.0
9107920,24766,[CAR],you don't wanna climb up to the sky on a ladder.,,,31.0
9107949,24766,[CAR],you wanna catch them as they fall out of the sky.,,,31.0
9107974,24766,[CAR],they'll still be very hot Thomas.,,,31.0
9107994,24766,[CAR],you still couldn't touch them.,,,31.0
9108018,24766,[CAR],and anyway all the patterns disappear don't they?,,,31.0
9108037,24766,[CHI],yes.,,,31.0
9108055,24766,[CAR],that was a crackling.,,,31.0
9108088,24766,[CAR],oh look.,,,31.0
9108105,24766,[CAR],Fred's outside light has gone on now.,,,31.0
9108126,24766,[CHI],another firework I think.,0.0,,31.0
9108140,24766,[CAR],another firework you think.,,,31.0
9108160,24766,[CHI],sorry red one.,-1.0,determiner,31.0
9108183,24766,[CHI],not mean to.,-1.0,"subject, auxiliary",31.0
9108232,24766,[CAR],sorry red one.,,,31.0
9108252,24766,[CAR],not mean to.,,,31.0
9108274,24766,[CAR],what do you mean?,,,31.0
9108293,24766,[CHI],um not reach.,-1.0,"subject, auxiliary",31.0
9108313,24766,[CHI],a take the ladder from the fire engine.,0.0,,31.0
9108331,24766,[CAR],you want the ladder from the fire engine.,,,31.0
9108360,24766,[CHI],no.,,,31.0
9108382,24766,[CHI],too dark for me.,-1.0,"subject, verb",31.0
9108411,24766,[CAR],it is too dark for you inside.,,,31.0
9108436,24766,[CAR],but we've got to have the lights off inside to be able to see what's going on outside.,,,31.0
9108475,24766,[CHI],ouch.,,,31.0
9108497,24766,[CAR],well I think now it's teatime and then after tea we'll listen to some more.,,,31.0
9108529,24766,[CAR],it sounds now as if there were some at the back of the house Thomas.,,,31.0
9108568,24766,[CAR],so let's go towards the patio and you can sit in your chair and you can look out of the window there.,,,31.0
9108594,24766,[CAR],okay.,,,31.0
9108614,24766,[CHI],no reach it.,-1.0,"subject, other",31.0
9108632,24766,[CAR],right.,,,31.0
9108658,24766,[CAR],let's put some lights on.,,,31.0
9108680,24766,[CHI],oh.,,,31.0
9108703,24766,[CHI],uhoh.,,,31.0
9108724,24766,[CHI],another red one.,0.0,,31.0
9108747,24766,[CHI],another red bang.,0.0,,31.0
9108769,24766,[CHI],bang.,,,31.0
9108793,24766,[CHI],light on now.,-1.0,"determiner, verb",31.0
9108808,24766,[CAR],hm.,,,31.0
9108831,24766,[CAR],just put the table lamp on.,,,31.0
9108852,24766,[CHI],heard a pink one then.,-1.0,subject,31.0
9108869,24766,[CAR],you heard a pink one.,,,31.0
9108892,24766,[CHI],yes.,,,31.0
9108917,24766,[CHI],see a red one.,-1.0,subject,31.0
9108944,24766,[CHI],pink one.,-1.0,determiner,31.0
9108958,24766,[CHI],big bang.,-1.0,determiner,31.0
9108974,24766,[CHI],bang.,,,31.0
9109008,24766,[CHI],bang.,,,31.0
9109026,24766,[CHI],stop Daddy.,0.0,,31.0
9109047,24766,[CHI],bang.,,,31.0
9109066,24766,[CHI],bang.,,,31.0
9109102,24766,[CHI],bang.,,,31.0
9109128,24766,[CAR],are you telling Daddy what's happening outside?,,,31.0
9109147,24766,[CHI],watch.,,,31.0
9109166,24766,[CHI],Daddy not awake.,-1.0,verb,31.0
9109186,24766,[CHI],look.,,,31.0
9109221,24766,[CAR],did you say Daddy's not awake?,,,31.0
9109247,24766,[CAR],I think he is Thomas.,,,31.0
9109267,24766,[CAR],with you making that noise.,,,31.0
9109287,24766,[CAR],right.,,,31.0
9109306,24766,[CHI],sorry red one.,-1.0,determiner,31.0
9109327,24766,[CAR],it's a shame it's raining Thomas.,,,31.0
9109345,24766,[CAR],because a lot people standing outside watching the fireworks will be getting wet now won't they?,,,31.0
9109370,24766,[CHI],um the fire one fire engine.,0.0,,31.0
9109392,24766,[CAR],oh that's right.,,,31.0
9109411,24766,[CAR],you get your fire engine ready.,,,31.0
9109434,24766,[CHI],oh.,,,31.0
9109452,24766,[CHI],sorry fire engine.,-1.0,subject,31.0
9109503,24766,[CHI],yes please.,1.0,,31.0
9109525,24766,[CHI],get a ladder for me reach the firework.,-1.0,preposition,31.0
9109544,24766,[CHI],for me.,-1.0,other,31.0
9109561,24766,[CHI],reach.,,,31.0
9109575,24766,[CHI],one Mummy.,-1.0,preposition,31.0
9109592,24766,[CHI],one for Thomas.,1.0,,31.0
9109611,24766,[CHI],one for Daddy too.,1.0,,31.0
9109634,24766,[CAR],you're asking the fireman.,,,31.0
9109656,24766,[CHI],too.,,,31.0
9109677,24766,[CAR],you're asking the fireman for ladders.,,,31.0
9109697,24766,[CAR],one for you.,,,31.0
9109724,24766,[CAR],one for Mummy and one for Daddy.,,,31.0
9109743,24766,[CHI],yes.,,,31.0
9109757,24766,[CAR],is that so we can all go up to the sky?,,,31.0
9109781,24766,[CHI],oh.,,,31.0
9109797,24766,[CHI],one firework.,0.0,,31.0
9109817,24766,[CHI],fire.,,,31.0
9109841,24766,[CHI],one firework not.,-1.0,"verb, object",31.0
9109865,24766,[CAR],sorry.,,,31.0
9109881,24766,[CHI],reach the ladder for me.,1.0,,31.0
9109897,24766,[CHI],reach.,,,31.0
9109913,24766,[CHI],it's very hot.,1.0,,31.0
9109931,24766,[CAR],very hot.,,,31.0
9109956,24766,[CHI],hm.,,,31.0
9109971,24766,[CAR],it's very hot.,,,31.0
9109992,24766,[CHI],hm.,,,31.0
9110012,24766,[CHI],sorry firework.,-1.0,"subject, verb, determiner",31.0
9110034,24766,[CHI],problem.,,,31.0
9110074,24766,[CHI],a problem.,0.0,,31.0
9110100,24766,[CHI],problem.,,,31.0
9110118,24766,[CAR],there's a problem.,,,31.0
9110133,24766,[CHI],yes.,,,31.0
9110167,24766,[CAR],oh what's the problem Thomas?,,,31.0
9110198,24766,[CHI],um the fireworks problem.,1.0,,31.0
9110219,24766,[CAR],there's a firework problem.,,,31.0
9110241,24766,[CAR],oh do you think there's going to be problems?,,,31.0
9110301,24766,[CAR],do you think there's going to be problems and we need the fire engine.,,,31.0
9110331,24766,[CAR],oh Thomas quickly.,,,31.0
9110349,24766,[CAR],come this way sweetheart.,,,31.0
9110365,24766,[CHI],this way.,1.0,,31.0
9110383,24766,[CHI],come this way.,1.0,,31.0
9110403,24766,[CAR],come this way.,,,31.0
9110423,24766,[CAR],oh.,,,31.0
9110443,24766,[CAR],I think we can hear them rather than see them this way can't we?,,,31.0
9110462,24766,[CHI],problem.,,,31.0
9110480,24766,[CHI],problem that way.,-1.0,"determiner, verb",31.0
9110502,24766,[CHI],problem that way.,-1.0,"determiner, verb",31.0
9110518,24766,[CAR],there's a problem that way.,,,31.0
9110536,24766,[CHI],problem.,,,31.0
9110548,24766,[CHI],no bite the fire engine.,-1.0,"auxiliary, other",31.0
9110563,24766,[CHI],oh.,,,31.0
9110578,24766,[CAR],no bite the fire engine.,,,31.0
9110602,24766,[CAR],I don't think they'll bite the fire engine do you?,,,31.0
9110624,24766,[CHI],a chip pan.,0.0,,31.0
9110648,24766,[CHI],chip and the peas.,-1.0,determiner,31.0
9110666,24766,[CHI],fire.,,,31.0
9110682,24766,[CAR],are you talking about a chip pan and then you were talking about chips and peas putting the fire out.,,,31.0
9110713,24766,[CHI],hm hm.,1.0,,31.0
9110733,24766,[CHI],yes.,,,31.0
9110769,24766,[CAR],so poor Fireman_Sam as well as being busy putting bonfires out is he having to deal with a chip pan fire like the one that Aunty_Mabel and Pippin had.,,,31.0
9110797,24766,[CHI],yes.,,,31.0
9110817,24766,[CAR],oh dear.,,,31.0
9110825,24766,[CAR],he's busy isn't he?,,,31.0
9110844,24766,[CHI],got the step cab.,-1.0,subject,31.0
9110863,24766,[CAR],he has got out his cab.,,,31.0
9110894,24766,[CHI],got the step.,-1.0,subject,31.0
9110922,24766,[CHI],watch the fireworks.,0.0,,31.0
9110943,24766,[CAR],oh he's standing on the step to watch the fireworks.,,,31.0
9110963,24766,[CHI],um watch out Fireman_Sam.,1.0,,31.0
9110981,24766,[CHI],watch.,,,31.0
9111000,24766,[CAR],watch out Fireman_Sam.,,,31.0
9111028,24766,[CAR],are you telling him to be careful?,,,31.0
9111048,24766,[CHI],careful not fall down bump head.,-1.0,"verb, tense_aspect",31.0
9111068,24766,[CAR],no.,,,31.0
9111078,24766,[CAR],he won't fall down and bump his head he has got his Fireman_Sam helmet on.,,,31.0
9111099,24766,[CHI],see the firework.,0.0,subject,31.0
9111118,24766,[CAR],did you hear that one?,,,31.0
9111164,24766,[CAR],that was another crackly one wasn't it?,,,31.0
9111184,24766,[CHI],not chip.,-1.0,determiner,31.0
9111211,24766,[CHI],not the chip pan.,-1.0,"subject, verb",31.0
9111231,24766,[CHI],no.,,,31.0
9111250,24766,[CHI],drove off now.,-1.0,subject,31.0
9111272,24766,[CAR],he has driven off now has he?,,,31.0
9111299,24766,[CHI],Pippin chip pan on.,-1.0,verb,31.0
