,transcript_file,speaker_code,transcript_clean,is_grammatical,labels,age
1531,Thomas/020609.cha,CHI,not fall table.,-1.0,"auxiliary, preposition, determiner",30
1532,Thomas/020609.cha,CHI,the pieces off.,-1.0,verb,30
1533,Thomas/020609.cha,CAR,not fall off the table.,,,30
1534,Thomas/020609.cha,CAR,the little pieces off.,,,30
1535,Thomas/020609.cha,CHI,carrying the pieces.,-1.0,"subject, auxiliary",30
1536,Thomas/020609.cha,CAR,carrying the pieces.,,,30
1537,Thomas/020609.cha,CHI,carrying the piece.,-1.0,"subject, auxiliary",30
1538,Thomas/020609.cha,CAR,did you say carried pieces or carrying the pieces?,,,30
1539,Thomas/020609.cha,CAR,carry the piece.,,,30
1540,Thomas/020609.cha,CAR,are you putting them back together again now?,,,30
1541,Thomas/020609.cha,CHI,no.,,,30
1542,Thomas/020609.cha,CAR,you look to me as if you are.,,,30
1543,Thomas/020609.cha,CAR,"well that's a funny thing, Thomas.",,,30
1544,Thomas/020609.cha,CAR,you've put the engine driver and the cab and the train funnel all on top of the racing car.,,,30
1545,Thomas/020609.cha,CAR,it must be jolly strong racing car mustn't it?,,,30
1546,Thomas/020609.cha,CHI,yes.,,,30
1547,Thomas/020609.cha,CHI,weewee.,,,30
1548,Thomas/020609.cha,CHI,wee.,,,30
1549,Thomas/020609.cha,CAR,weewee.,,,30
1550,Thomas/020609.cha,CHI,wee.,,,30
1551,Thomas/020609.cha,CAR,is that the noise it's making wee wee?,,,30
1552,Thomas/020609.cha,CAR,is that the noise as it's setting off?,,,30
1553,Thomas/020609.cha,CHI,weeweeweeweeweeweewee.,,,30
1554,Thomas/020609.cha,CAR,"have you had enough of this, Thomas?",,,30
1555,Thomas/020609.cha,CHI,no.,,,30
1556,Thomas/020609.cha,CAR,you don't want anymore?,,,30
1557,Thomas/020609.cha,CHI,no.,,,30
1558,Thomas/020609.cha,CAR,are you sure?,,,30
1559,Thomas/020609.cha,CHI,no.,,,30
1560,Thomas/020609.cha,CAR,you're not sure or you mean yes you've had enough.,,,30
1561,Thomas/020609.cha,CHI,no.,,,30
1562,Thomas/020609.cha,CHI,yes.,,,30
1563,Thomas/020609.cha,CHI,enough.,,,30
1564,Thomas/020609.cha,CAR,you've had enough.,,,30
1565,Thomas/020609.cha,CAR,and would you like a drink now?,,,30
1566,Thomas/020609.cha,CHI,no.,,,30
1567,Thomas/020609.cha,CAR,no.,,,30
1568,Thomas/020609.cha,CAR,I think you're too engrossed in playing with the trains aren't you?,,,30
1569,Thomas/020609.cha,CAR,to be bothered about eating.,,,30
1570,Thomas/020609.cha,CHI,yes.,,,30
1571,Thomas/020609.cha,CHI,juice blackcurrant.,-1.0,determiner,30
1572,Thomas/020609.cha,CAR,blackcurrant.,,,30
1573,Thomas/020609.cha,CAR,that's right.,,,30
1574,Thomas/020609.cha,CHI,all done now.,0.0,,30
1575,Thomas/020609.cha,CHI,shop.,,,30
1576,Thomas/020609.cha,CHI,shops more.,-1.0,other,30
1577,Thomas/020609.cha,CAR,oh all done now.,,,30
1578,Thomas/020609.cha,CAR,shops for some more.,,,30
1579,Thomas/020609.cha,CAR,yes.,,,30
1580,Thomas/020609.cha,CAR,we don't seem to have a lot of blackcurrant left in the bottle do we?,,,30
1581,Thomas/020609.cha,CHI,yes.,,,30
1582,Thomas/020609.cha,CHI,little drop there.,-1.0,"verb, determiner",30
1583,Thomas/020609.cha,CAR,there's a little drop there.,,,30
1584,Thomas/020609.cha,CHI,there.,,,30
1585,Thomas/020609.cha,CAR,well tomorrow if we don't go to the shops later today.,,,30
1586,Thomas/020609.cha,CAR,tomorrow when Grandma and Granddad come and they ask of we need anything from the shops because they usually do we'll say yes please a bottle of blackcurrant juice for Thomas.,,,30
1587,Thomas/020609.cha,CAR,how about that?,,,30
1588,Thomas/020609.cha,CHI,yes.,,,30
1589,Thomas/020609.cha,CAR,and what do you say?,,,30
1590,Thomas/020609.cha,CHI,yes please.,1.0,,30
1591,Thomas/020609.cha,CAR,yes please.,,,30
1592,Thomas/020609.cha,CAR,what do you say now that I've just given you some blackcurrant?,,,30
1593,Thomas/020609.cha,CHI,thanks.,,,30
1594,Thomas/020609.cha,CAR,thanks.,,,30
1595,Thomas/020609.cha,CAR,that's alright.,,,30
1596,Thomas/020609.cha,CAR,right.,,,30
1597,Thomas/020609.cha,CAR,I shall tidy those things away.,,,30
1598,Thomas/020609.cha,CAR,and I'll put the apple in a bowl because I think you might eat that later.,,,30
1599,Thomas/020609.cha,CHI,yes.,,,30
1600,Thomas/020609.cha,CAR,"I need to buy some more fruit from the shop as well, Thomas.",,,30
1601,Thomas/020609.cha,CAR,we haven't got many apples or bananas have we?,,,30
1602,Thomas/020609.cha,CHI,no apples.,-1.0,"subject, verb",30
1603,Thomas/020609.cha,CAR,no.,,,30
1604,Thomas/020609.cha,CHI,no pears there.,-1.0,"subject, verb",30
1605,Thomas/020609.cha,CAR,no.,,,30
1606,Thomas/020609.cha,CAR,no pears.,,,30
1607,Thomas/020609.cha,CAR,there are a few apples but not very many.,,,30
1608,Thomas/020609.cha,CAR,and we've got two bananas.,,,30
1609,Thomas/020609.cha,CAR,that's all we've got.,,,30
1610,Thomas/020609.cha,CAR,two bananas.,,,30
1611,Thomas/020609.cha,CHI,bananas.,,,30
1612,Thomas/020609.cha,CAR,that's not going to keep us going very long is it?,,,30
1613,Thomas/020609.cha,CAR,there we are.,,,30
1614,Thomas/020609.cha,CAR,I'll pop the bowl of apples there and then if you decide to eat some more later you know where it is.,,,30
1615,Thomas/020609.cha,CAR,Mummy has got some vegetables to peel.,,,30
1616,Thomas/020609.cha,CAR,while you're playing with your train shall I do that?,,,30
1617,Thomas/020609.cha,CHI,no.,,,30
1618,Thomas/020609.cha,CAR,no.,,,30
1619,Thomas/020609.cha,CAR,you don't want me to peel any vegetables.,,,30
1620,Thomas/020609.cha,CHI,no.,,,30
1621,Thomas/020609.cha,CAR,oh.,,,30
1622,Thomas/020609.cha,CHI,big bears eat it.,1.0,,30
1623,Thomas/020609.cha,CAR,big bears eat it.,,,30
1624,Thomas/020609.cha,CHI,Isabel.,,,30
1625,Thomas/020609.cha,CAR,did you say something about Isabel?,,,30
1626,Thomas/020609.cha,CHI,yes.,,,30
1627,Thomas/020609.cha,CHI,Daddy Rod eat it.,-1.0,present_progressive,30
1628,Thomas/020609.cha,CAR,Isabel and Daddy Rod eat it.,,,30
1629,Thomas/020609.cha,CHI,yes.,,,30
1630,Thomas/020609.cha,CHI,Daddy Daddy Rod hungry.,-1.0,verb,30
1631,Thomas/020609.cha,CAR,Daddy Rod's hungry is he?,,,30
1632,Thomas/020609.cha,CHI,yes.,,,30
1633,Thomas/020609.cha,CHI,what we make?,-1.0,present_progressive,30
1634,Thomas/020609.cha,CAR,are you asking me what we make?,,,30
1635,Thomas/020609.cha,CAR,oh this is something that you learnt at bangadrumtime isn't it?,,,30
1636,Thomas/020609.cha,CHI,yes.,,,30
1637,Thomas/020609.cha,CAR,and you say what shall we make.,,,30
1638,Thomas/020609.cha,CAR,and I will say strawberry milkshake.,,,30
1639,Thomas/020609.cha,CHI,shake shake.,0.0,,30
1640,Thomas/020609.cha,CHI,hold the carrots.,0.0,,30
1641,Thomas/020609.cha,CAR,shake shake.,,,30
1642,Thomas/020609.cha,CAR,hold the carrots.,,,30
1643,Thomas/020609.cha,CAR,"well I think we better peel them first, Thomas.",,,30
1644,Thomas/020609.cha,CAR,I'm just looking for the peeling machine.,,,30
1645,Thomas/020609.cha,CAR,not the peeling machine.,,,30
1646,Thomas/020609.cha,CAR,I mean the little potato peeler.,,,30
1647,Thomas/020609.cha,CHI,potato peeler.,-1.0,determiner,30
1648,Thomas/020609.cha,CAR,a potato peeler.,,,30
1649,Thomas/020609.cha,CHI,not bite them.,-1.0,auxiliary,30
1650,Thomas/020609.cha,CHI,not bite.,-1.0,auxiliary,30
1651,Thomas/020609.cha,CAR,not bite.,,,30
1652,Thomas/020609.cha,CHI,dirty.,,,30
1653,Thomas/020609.cha,CAR,they are dirty carrots aren't they?,,,30
1654,Thomas/020609.cha,CHI,yes.,,,30
1655,Thomas/020609.cha,CAR,now I'm going to peel them and then we'll wash them.,,,30
1656,Thomas/020609.cha,CAR,and then perhaps slice them or something.,,,30
1657,Thomas/020609.cha,CAR,there.,,,30
1658,Thomas/020609.cha,CAR,can you see that?,,,30
1659,Thomas/020609.cha,CHI,yes.,,,30
1660,Thomas/020609.cha,CAR,just take the knife.,,,30
1661,Thomas/020609.cha,CAR,"it's a very it's a potato peeler but it's another very sharp knife, Thomas.",,,30
1662,Thomas/020609.cha,CAR,so you've not to play with it.,,,30
1663,Thomas/020609.cha,CHI,no.,,,30
1664,Thomas/020609.cha,CAR,but look.,,,30
1665,Thomas/020609.cha,CAR,can you see I'm just taking a tiny layer of skin off there?,,,30
1666,Thomas/020609.cha,CAR,the skin or the peel.,,,30
1667,Thomas/020609.cha,CHI,oh dear.,1.0,,30
1668,Thomas/020609.cha,CHI,drop one.,0.0,,30
1669,Thomas/020609.cha,CAR,it's alright.,,,30
1670,Thomas/020609.cha,CAR,it's just a little piece of skin that has come off onto the chopping board.,,,30
1671,Thomas/020609.cha,CAR,they look nice and clean now don't they?,,,30
1672,Thomas/020609.cha,CHI,yes.,,,30
1673,Thomas/020609.cha,CAR,they still need a good wash though.,,,30
1674,Thomas/020609.cha,CHI,yes.,,,30
1675,Thomas/020609.cha,CAR,do you remember seeing the episode of Aunty Mabel and Pippin when she went to help at a school in the kitchens?,,,30
1676,Thomas/020609.cha,CHI,yes.,,,30
1677,Thomas/020609.cha,CAR,it showed her farm where carrots were grown and how they were harvested.,,,30
1678,Thomas/020609.cha,CAR,and packed and sent to the shops.,,,30
1679,Thomas/020609.cha,CHI,the shops big lorry.,-1.0,"verb, determiner",30
1680,Thomas/020609.cha,CAR,in a big lorry.,,,30
1681,Thomas/020609.cha,CAR,and somebody was.,,,30
1682,Thomas/020609.cha,CHI,more lorrys.,0.0,,30
1683,Thomas/020609.cha,CAR,another lorry.,,,30
1684,Thomas/020609.cha,CAR,and somebody at the school was poorly.,,,30
1685,Thomas/020609.cha,CAR,somebody who worked in the school canteen.,,,30
1686,Thomas/020609.cha,CAR,and Aunty Mabel went to help didn't she?,,,30
1687,Thomas/020609.cha,CAR,at lunchtime.,,,30
1688,Thomas/020609.cha,CAR,she helped prepare lunch and they were having carrots.,,,30
1689,Thomas/020609.cha,CAR,and Aunty Mabel stood and peeled and chopped a lot of carrots.,,,30
1690,Thomas/020609.cha,CAR,and Pippin wasn't allowed in the kitchen was he?,,,30
1691,Thomas/020609.cha,CHI,no.,,,30
1692,Thomas/020609.cha,CAR,dogs aren't allowed in kitchens.,,,30
1693,Thomas/020609.cha,CHI,no.,,,30
1694,Thomas/020609.cha,CAR,so Pippin had to stay outside but it just so happened that when they arrived it was playtime.,,,30
1695,Thomas/020609.cha,CAR,and the children were all playing outside.,,,30
1696,Thomas/020609.cha,CAR,riding round on tricycles and playing on bicycles and things.,,,30
1697,Thomas/020609.cha,CAR,and Pippin had a fantastic time didn't he?,,,30
1698,Thomas/020609.cha,CAR,while Aunty Mabel was busy.,,,30
1699,Thomas/020609.cha,CAR,and then Aunty Mabel went home and as if she hadn't had enough of doing it all day she peeled and chopped some carrots for her own tea didn't she?,,,30
1700,Thomas/020609.cha,CHI,again again.,0.0,,30
1701,Thomas/020609.cha,CAR,again again.,,,30
1702,Thomas/020609.cha,CAR,you want the story again.,,,30
1703,Thomas/020609.cha,CHI,yes.,,,30
1704,Thomas/020609.cha,CAR,"I'm sure you can watch it on telly, darling.",,,30
1705,Thomas/020609.cha,CAR,but you remember that one don't you?,,,30
1706,Thomas/020609.cha,CHI,yes.,,,30
1707,Thomas/020609.cha,CAR,about carrots.,,,30
1708,Thomas/020609.cha,CAR,what color are carrots?,,,30
1709,Thomas/020609.cha,CHI,pink.,,,30
1710,Thomas/020609.cha,CAR,pink.,,,30
1711,Thomas/020609.cha,CAR,orange.,,,30
1712,Thomas/020609.cha,CHI,orange.,,,30
1713,Thomas/020609.cha,CAR,rabbits like to eat carrots.,,,30
1714,Thomas/020609.cha,CHI,orange.,,,30
1715,Thomas/020609.cha,CAR,and donkeys like carrots.,,,30
1716,Thomas/020609.cha,CAR,and I like carrots when they're raw.,,,30
1717,Thomas/020609.cha,CAR,you can crunch them like an apple.,,,30
1718,Thomas/020609.cha,CAR,you don't seem to keen do you?,,,30
1719,Thomas/020609.cha,CHI,Thomas bite it.,-1.0,sv_agreement,30
1720,Thomas/020609.cha,CAR,you can bite it certainly.,,,30
1721,Thomas/020609.cha,CHI,Thomas bite it there.,-1.0,sv_agreement,30
1722,Thomas/020609.cha,CAR,just let me finish peeling this one and then I'll wash you a piece.,,,30
1723,Thomas/020609.cha,CAR,they're very good for you.,,,30
1724,Thomas/020609.cha,CAR,when you were teething you useta like chewing on raw carrot because they're nice and crunchy especially if they've been in the fridge they were cold and nice to bite on.,,,30
1725,Thomas/020609.cha,CAR,ease those poor sore gums.,,,30
1726,Thomas/020609.cha,CHI,no.,,,30
1727,Thomas/020609.cha,CHI,poorly.,,,30
1728,Thomas/020609.cha,CAR,you were always poorly when you were teething weren't you?,,,30
1729,Thomas/020609.cha,CHI,yes.,,,30
1730,Thomas/020609.cha,CHI,yes.,,,30
1731,Thomas/020609.cha,CHI,ones.,,,30
1732,Thomas/020609.cha,CAR,yes.,,,30
1733,Thomas/020609.cha,CHI,ones.,,,30
1734,Thomas/020609.cha,CAR,this is a very dirty carrot isn't it?,,,30
1735,Thomas/020609.cha,CHI,yes.,,,30
1736,Thomas/020609.cha,CAR,I'm actually peeling them now because we've got an awful lot and I'm frightened that they're going to go bad before I get a chance to use them.,,,30
1737,Thomas/020609.cha,CHI,all done now.,-1.0,"subject, auxiliary",30
1738,Thomas/020609.cha,CAR,hm.,,,30
1739,Thomas/020609.cha,CHI,nearly done.,-1.0,"subject, auxiliary",30
1740,Thomas/020609.cha,CAR,nearly done.,,,30
1741,Thomas/020609.cha,CAR,so these carrots in this bag.,,,30
1742,Thomas/020609.cha,CAR,I'm going to peel and wash and slice.,,,30
1743,Thomas/020609.cha,CAR,and then I shall put them in the freezer so that when we want some carrots perhaps for a chicken casserole or something like that we can get them straight out of the freezer and pop them in in the pot.,,,30
1744,Thomas/020609.cha,CAR,do you like helping Mummy in the kitchen?,,,30
1745,Thomas/020609.cha,CHI,no.,,,30
1746,Thomas/020609.cha,CAR,no.,,,30
1747,Thomas/020609.cha,CAR,you do.,,,30
1748,Thomas/020609.cha,CHI,no.,,,30
1749,Thomas/020609.cha,CAR,you're never out of the kitchen when I'm there.,,,30
1750,Thomas/020609.cha,CAR,last one.,,,30
1751,Thomas/020609.cha,CAR,"how many carrots have we got, Thomas?",,,30
1752,Thomas/020609.cha,CHI,one two three seven eight.,0.0,,30
1753,Thomas/020609.cha,CAR,one two three seven eight.,,,30
1754,Thomas/020609.cha,CHI,no.,,,30
1755,Thomas/020609.cha,CAR,no.,,,30
1756,Thomas/020609.cha,CAR,start again.,,,30
1757,Thomas/020609.cha,CAR,how many carrots have we got?,,,30
1758,Thomas/020609.cha,CHI,one two three four five six seven eight nine ten eleven twelve fourteen.,0.0,,30
1759,Thomas/020609.cha,CHI,four.,,,30
1760,Thomas/020609.cha,CAR,after all that we got four.,,,30
1761,Thomas/020609.cha,CAR,you clever boy.,,,30
1762,Thomas/020609.cha,CAR,you counted then up till twelve didn't you?,,,30
1763,Thomas/020609.cha,CHI,yes.,,,30
1764,Thomas/020609.cha,CAR,"one two three four five six seven eight nine ten eleven twelve and then it sounded as if you went straight to fourteen without going to thirteen but nevertheless that was quite impressive, Thomas.",,,30
1765,Thomas/020609.cha,CHI,four.,,,30
1766,Thomas/020609.cha,CAR,and then at the end of it we end of it we ended up with four carrots when in actual fact we've got one two three four five.,,,30
1767,Thomas/020609.cha,CAR,we've only got five carrots.,,,30
1768,Thomas/020609.cha,CHI,there.,,,30
1769,Thomas/020609.cha,CHI,there.,,,30
